file,speaker,corrupted,sentence_code,sentence,emotion_code,emotion
1004/1004_IWL_SAD_XX.wav,1004,False,IWL,I would like a new alarm clock,SAD,sad
1004/1004_IWL_ANG_XX.wav,1004,False,IWL,I would like a new alarm clock,ANG,anger
1004/1004_IWL_FEA_XX.wav,1004,False,IWL,I would like a new alarm clock,FEA,fear
1004/1004_IWL_DIS_XX.wav,1004,False,IWL,I would like a new alarm clock,DIS,disgust
1004/1004_ITH_NEU_XX.wav,1004,False,ITH,I think I have a doctor's appointment,NEU,neutral
1004/1004_ITH_HAP_XX.wav,1004,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1004/1004_ITH_SAD_XX.wav,1004,False,ITH,I think I have a doctor's appointment,SAD,sad
1004/1004_ITH_ANG_XX.wav,1004,False,ITH,I think I have a doctor's appointment,ANG,anger
1004/1004_ITH_FEA_XX.wav,1004,False,ITH,I think I have a doctor's appointment,FEA,fear
1004/1004_ITH_DIS_XX.wav,1004,False,ITH,I think I have a doctor's appointment,DIS,disgust
1004/1004_DFA_NEU_XX.wav,1004,False,DFA,Don't forget a jacket,NEU,neutral
1004/1004_DFA_HAP_XX.wav,1004,False,DFA,Don't forget a jacket,HAP,happy/joy
1004/1004_DFA_SAD_XX.wav,1004,False,DFA,Don't forget a jacket,SAD,sad
1004/1004_DFA_ANG_XX.wav,1004,False,DFA,Don't forget a jacket,ANG,anger
1004/1004_DFA_FEA_XX.wav,1004,False,DFA,Don't forget a jacket,FEA,fear
1004/1004_DFA_DIS_XX.wav,1004,False,DFA,Don't forget a jacket,DIS,disgust
1004/1004_ITS_NEU_XX.wav,1004,False,ITS,I think I've seen this before,NEU,neutral
1004/1004_ITS_HAP_XX.wav,1004,False,ITS,I think I've seen this before,HAP,happy/joy
1004/1004_ITS_SAD_XX.wav,1004,False,ITS,I think I've seen this before,SAD,sad
1004/1004_ITS_ANG_XX.wav,1004,False,ITS,I think I've seen this before,ANG,anger
1004/1004_ITS_FEA_XX.wav,1004,False,ITS,I think I've seen this before,FEA,fear
1004/1004_ITS_DIS_XX.wav,1004,False,ITS,I think I've seen this before,DIS,disgust
1004/1004_TSI_NEU_XX.wav,1004,False,TSI,The surface is slick,NEU,neutral
1004/1004_TSI_HAP_XX.wav,1004,False,TSI,The surface is slick,HAP,happy/joy
1004/1004_TSI_SAD_XX.wav,1004,False,TSI,The surface is slick,SAD,sad
1004/1004_TSI_ANG_XX.wav,1004,False,TSI,The surface is slick,ANG,anger
1004/1004_TSI_FEA_XX.wav,1004,False,TSI,The surface is slick,FEA,fear
1004/1004_TSI_DIS_XX.wav,1004,False,TSI,The surface is slick,DIS,disgust
1004/1004_WSI_NEU_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1004/1004_WSI_HAP_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1004/1004_WSI_SAD_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,SAD,sad
1004/1004_WSI_ANG_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,ANG,anger
1004/1004_WSI_FEA_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,FEA,fear
1004/1004_WSI_DIS_XX.wav,1004,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1005/1005_IEO_NEU_XX.wav,1005,False,IEO,It's eleven o'clock,NEU,neutral
1005/1005_IEO_HAP_LO.wav,1005,False,IEO,It's eleven o'clock,HAP,happy/joy
1005/1005_IEO_HAP_MD.wav,1005,False,IEO,It's eleven o'clock,HAP,happy/joy
1005/1005_IEO_HAP_HI.wav,1005,False,IEO,It's eleven o'clock,HAP,happy/joy
1005/1005_IEO_SAD_LO.wav,1005,False,IEO,It's eleven o'clock,SAD,sad
1005/1005_IEO_SAD_MD.wav,1005,False,IEO,It's eleven o'clock,SAD,sad
1005/1005_IEO_SAD_HI.wav,1005,False,IEO,It's eleven o'clock,SAD,sad
1005/1005_IEO_ANG_LO.wav,1005,False,IEO,It's eleven o'clock,ANG,anger
1005/1005_IEO_ANG_MD.wav,1005,False,IEO,It's eleven o'clock,ANG,anger
1005/1005_IEO_ANG_HI.wav,1005,False,IEO,It's eleven o'clock,ANG,anger
1005/1005_IEO_FEA_LO.wav,1005,False,IEO,It's eleven o'clock,FEA,fear
1005/1005_IEO_FEA_MD.wav,1005,False,IEO,It's eleven o'clock,FEA,fear
1005/1005_IEO_FEA_HI.wav,1005,False,IEO,It's eleven o'clock,FEA,fear
1005/1005_IEO_DIS_LO.wav,1005,False,IEO,It's eleven o'clock,DIS,disgust
1005/1005_IEO_DIS_MD.wav,1005,False,IEO,It's eleven o'clock,DIS,disgust
1005/1005_IEO_DIS_HI.wav,1005,False,IEO,It's eleven o'clock,DIS,disgust
1005/1005_TIE_NEU_XX.wav,1005,False,TIE,That is exactly what happened,NEU,neutral
1005/1005_TIE_HAP_XX.wav,1005,False,TIE,That is exactly what happened,HAP,happy/joy
1005/1005_TIE_SAD_XX.wav,1005,False,TIE,That is exactly what happened,SAD,sad
1005/1005_TIE_ANG_XX.wav,1005,False,TIE,That is exactly what happened,ANG,anger
1005/1005_TIE_FEA_XX.wav,1005,False,TIE,That is exactly what happened,FEA,fear
1005/1005_TIE_DIS_XX.wav,1005,False,TIE,That is exactly what happened,DIS,disgust
1005/1005_IOM_NEU_XX.wav,1005,False,IOM,I'm on my way to the meeting,NEU,neutral
1005/1005_IOM_HAP_XX.wav,1005,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1005/1005_IOM_SAD_XX.wav,1005,False,IOM,I'm on my way to the meeting,SAD,sad
1005/1005_IOM_ANG_XX.wav,1005,False,IOM,I'm on my way to the meeting,ANG,anger
1005/1005_IOM_FEA_XX.wav,1005,False,IOM,I'm on my way to the meeting,FEA,fear
1005/1005_IOM_DIS_XX.wav,1005,False,IOM,I'm on my way to the meeting,DIS,disgust
1005/1005_IWW_NEU_XX.wav,1005,False,IWW,I wonder what this is about,NEU,neutral
1005/1005_IWW_HAP_XX.wav,1005,False,IWW,I wonder what this is about,HAP,happy/joy
1005/1005_IWW_SAD_XX.wav,1005,False,IWW,I wonder what this is about,SAD,sad
1005/1005_IWW_ANG_XX.wav,1005,False,IWW,I wonder what this is about,ANG,anger
1005/1005_IWW_FEA_XX.wav,1005,False,IWW,I wonder what this is about,FEA,fear
1005/1005_IWW_DIS_XX.wav,1005,False,IWW,I wonder what this is about,DIS,disgust
1005/1005_TAI_NEU_XX.wav,1005,False,TAI,The airplane is almost full,NEU,neutral
1005/1005_TAI_HAP_XX.wav,1005,False,TAI,The airplane is almost full,HAP,happy/joy
1005/1005_TAI_SAD_XX.wav,1005,False,TAI,The airplane is almost full,SAD,sad
1005/1005_TAI_ANG_XX.wav,1005,False,TAI,The airplane is almost full,ANG,anger
1005/1005_TAI_FEA_XX.wav,1005,False,TAI,The airplane is almost full,FEA,fear
1005/1005_TAI_DIS_XX.wav,1005,False,TAI,The airplane is almost full,DIS,disgust
1005/1005_MTI_NEU_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1005/1005_MTI_HAP_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1005/1005_MTI_SAD_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1005/1005_MTI_ANG_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1005/1005_MTI_FEA_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1005/1005_MTI_DIS_XX.wav,1005,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1005/1005_IWL_NEU_XX.wav,1005,False,IWL,I would like a new alarm clock,NEU,neutral
1005/1005_IWL_HAP_XX.wav,1005,False,IWL,I would like a new alarm clock,HAP,happy/joy
1005/1005_IWL_SAD_XX.wav,1005,False,IWL,I would like a new alarm clock,SAD,sad
1005/1005_IWL_ANG_XX.wav,1005,False,IWL,I would like a new alarm clock,ANG,anger
1005/1005_IWL_FEA_XX.wav,1005,False,IWL,I would like a new alarm clock,FEA,fear
1005/1005_IWL_DIS_XX.wav,1005,False,IWL,I would like a new alarm clock,DIS,disgust
1005/1005_ITH_NEU_XX.wav,1005,False,ITH,I think I have a doctor's appointment,NEU,neutral
1005/1005_ITH_HAP_XX.wav,1005,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1005/1005_ITH_SAD_XX.wav,1005,False,ITH,I think I have a doctor's appointment,SAD,sad
1005/1005_ITH_ANG_XX.wav,1005,False,ITH,I think I have a doctor's appointment,ANG,anger
1005/1005_ITH_FEA_XX.wav,1005,False,ITH,I think I have a doctor's appointment,FEA,fear
1005/1005_ITH_DIS_XX.wav,1005,False,ITH,I think I have a doctor's appointment,DIS,disgust
1005/1005_DFA_NEU_XX.wav,1005,False,DFA,Don't forget a jacket,NEU,neutral
1005/1005_DFA_HAP_XX.wav,1005,False,DFA,Don't forget a jacket,HAP,happy/joy
1005/1005_DFA_SAD_XX.wav,1005,False,DFA,Don't forget a jacket,SAD,sad
1005/1005_DFA_ANG_XX.wav,1005,False,DFA,Don't forget a jacket,ANG,anger
1005/1005_DFA_FEA_XX.wav,1005,False,DFA,Don't forget a jacket,FEA,fear
1005/1005_DFA_DIS_XX.wav,1005,False,DFA,Don't forget a jacket,DIS,disgust
1005/1005_ITS_NEU_XX.wav,1005,False,ITS,I think I've seen this before,NEU,neutral
1005/1005_ITS_HAP_XX.wav,1005,False,ITS,I think I've seen this before,HAP,happy/joy
1005/1005_ITS_SAD_XX.wav,1005,False,ITS,I think I've seen this before,SAD,sad
1005/1005_ITS_ANG_XX.wav,1005,False,ITS,I think I've seen this before,ANG,anger
1005/1005_ITS_FEA_XX.wav,1005,False,ITS,I think I've seen this before,FEA,fear
1005/1005_ITS_DIS_XX.wav,1005,False,ITS,I think I've seen this before,DIS,disgust
1005/1005_TSI_NEU_XX.wav,1005,False,TSI,The surface is slick,NEU,neutral
1005/1005_TSI_HAP_XX.wav,1005,False,TSI,The surface is slick,HAP,happy/joy
1005/1005_TSI_SAD_XX.wav,1005,False,TSI,The surface is slick,SAD,sad
1005/1005_TSI_ANG_XX.wav,1005,False,TSI,The surface is slick,ANG,anger
1005/1005_TSI_FEA_XX.wav,1005,False,TSI,The surface is slick,FEA,fear
1005/1005_TSI_DIS_XX.wav,1005,False,TSI,The surface is slick,DIS,disgust
1005/1005_WSI_NEU_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1005/1005_WSI_HAP_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1005/1005_WSI_SAD_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,SAD,sad
1005/1005_WSI_ANG_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,ANG,anger
1005/1005_WSI_FEA_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,FEA,fear
1005/1005_WSI_DIS_XX.wav,1005,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1006/1006_IEO_NEU_XX.wav,1006,False,IEO,It's eleven o'clock,NEU,neutral
1006/1006_IEO_HAP_LO.wav,1006,False,IEO,It's eleven o'clock,HAP,happy/joy
1006/1006_IEO_HAP_MD.wav,1006,False,IEO,It's eleven o'clock,HAP,happy/joy
1006/1006_IEO_HAP_HI.wav,1006,False,IEO,It's eleven o'clock,HAP,happy/joy
1006/1006_IEO_SAD_LO.wav,1006,False,IEO,It's eleven o'clock,SAD,sad
1006/1006_IEO_SAD_MD.wav,1006,False,IEO,It's eleven o'clock,SAD,sad
1006/1006_IEO_SAD_HI.wav,1006,False,IEO,It's eleven o'clock,SAD,sad
1006/1006_IEO_ANG_LO.wav,1006,False,IEO,It's eleven o'clock,ANG,anger
1006/1006_IEO_ANG_MD.wav,1006,False,IEO,It's eleven o'clock,ANG,anger
1006/1006_IEO_ANG_HI.wav,1006,False,IEO,It's eleven o'clock,ANG,anger
1006/1006_IEO_FEA_LO.wav,1006,False,IEO,It's eleven o'clock,FEA,fear
1006/1006_IEO_FEA_MD.wav,1006,False,IEO,It's eleven o'clock,FEA,fear
1006/1006_IEO_FEA_HI.wav,1006,False,IEO,It's eleven o'clock,FEA,fear
1006/1006_IEO_DIS_LO.wav,1006,False,IEO,It's eleven o'clock,DIS,disgust
1006/1006_IEO_DIS_MD.wav,1006,False,IEO,It's eleven o'clock,DIS,disgust
1006/1006_IEO_DIS_HI.wav,1006,False,IEO,It's eleven o'clock,DIS,disgust
1006/1006_TIE_NEU_XX.wav,1006,False,TIE,That is exactly what happened,NEU,neutral
1006/1006_TIE_HAP_XX.wav,1006,False,TIE,That is exactly what happened,HAP,happy/joy
1006/1006_TIE_SAD_XX.wav,1006,False,TIE,That is exactly what happened,SAD,sad
1006/1006_TIE_ANG_XX.wav,1006,False,TIE,That is exactly what happened,ANG,anger
1006/1006_TIE_FEA_XX.wav,1006,False,TIE,That is exactly what happened,FEA,fear
1006/1006_TIE_DIS_XX.wav,1006,False,TIE,That is exactly what happened,DIS,disgust
1006/1006_IOM_NEU_XX.wav,1006,False,IOM,I'm on my way to the meeting,NEU,neutral
1006/1006_IOM_HAP_XX.wav,1006,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1006/1006_IOM_SAD_XX.wav,1006,False,IOM,I'm on my way to the meeting,SAD,sad
1006/1006_IOM_ANG_XX.wav,1006,False,IOM,I'm on my way to the meeting,ANG,anger
1006/1006_IOM_FEA_XX.wav,1006,False,IOM,I'm on my way to the meeting,FEA,fear
1006/1006_IOM_DIS_XX.wav,1006,False,IOM,I'm on my way to the meeting,DIS,disgust
1006/1006_IWW_NEU_XX.wav,1006,False,IWW,I wonder what this is about,NEU,neutral
1006/1006_IWW_HAP_XX.wav,1006,False,IWW,I wonder what this is about,HAP,happy/joy
1006/1006_IWW_SAD_XX.wav,1006,False,IWW,I wonder what this is about,SAD,sad
1006/1006_IWW_ANG_XX.wav,1006,False,IWW,I wonder what this is about,ANG,anger
1006/1006_IWW_FEA_XX.wav,1006,False,IWW,I wonder what this is about,FEA,fear
1006/1006_IWW_DIS_XX.wav,1006,False,IWW,I wonder what this is about,DIS,disgust
1006/1006_TAI_NEU_XX.wav,1006,False,TAI,The airplane is almost full,NEU,neutral
1006/1006_TAI_HAP_XX.wav,1006,False,TAI,The airplane is almost full,HAP,happy/joy
1006/1006_TAI_SAD_XX.wav,1006,False,TAI,The airplane is almost full,SAD,sad
1006/1006_TAI_ANG_XX.wav,1006,False,TAI,The airplane is almost full,ANG,anger
1006/1006_TAI_FEA_XX.wav,1006,False,TAI,The airplane is almost full,FEA,fear
1006/1006_TAI_DIS_XX.wav,1006,False,TAI,The airplane is almost full,DIS,disgust
1006/1006_MTI_NEU_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1006/1006_MTI_HAP_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1006/1006_MTI_SAD_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1006/1006_MTI_ANG_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1006/1006_MTI_FEA_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1006/1006_MTI_DIS_XX.wav,1006,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1006/1006_IWL_NEU_XX.wav,1006,False,IWL,I would like a new alarm clock,NEU,neutral
1006/1006_IWL_HAP_XX.wav,1006,False,IWL,I would like a new alarm clock,HAP,happy/joy
1006/1006_IWL_SAD_XX.wav,1006,False,IWL,I would like a new alarm clock,SAD,sad
1006/1006_IWL_ANG_XX.wav,1006,False,IWL,I would like a new alarm clock,ANG,anger
1006/1006_IWL_FEA_XX.wav,1006,False,IWL,I would like a new alarm clock,FEA,fear
1006/1006_IWL_DIS_XX.wav,1006,False,IWL,I would like a new alarm clock,DIS,disgust
1006/1006_ITH_NEU_XX.wav,1006,False,ITH,I think I have a doctor's appointment,NEU,neutral
1006/1006_ITH_HAP_XX.wav,1006,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1006/1006_ITH_SAD_XX.wav,1006,False,ITH,I think I have a doctor's appointment,SAD,sad
1006/1006_ITH_ANG_XX.wav,1006,False,ITH,I think I have a doctor's appointment,ANG,anger
1006/1006_ITH_FEA_XX.wav,1006,False,ITH,I think I have a doctor's appointment,FEA,fear
1006/1006_ITH_DIS_XX.wav,1006,False,ITH,I think I have a doctor's appointment,DIS,disgust
1006/1006_DFA_NEU_XX.wav,1006,False,DFA,Don't forget a jacket,NEU,neutral
1006/1006_DFA_HAP_XX.wav,1006,False,DFA,Don't forget a jacket,HAP,happy/joy
1006/1006_DFA_SAD_XX.wav,1006,False,DFA,Don't forget a jacket,SAD,sad
1006/1006_DFA_ANG_XX.wav,1006,False,DFA,Don't forget a jacket,ANG,anger
1006/1006_DFA_FEA_XX.wav,1006,False,DFA,Don't forget a jacket,FEA,fear
1006/1006_DFA_DIS_XX.wav,1006,False,DFA,Don't forget a jacket,DIS,disgust
1006/1006_ITS_NEU_XX.wav,1006,False,ITS,I think I've seen this before,NEU,neutral
1006/1006_ITS_HAP_XX.wav,1006,False,ITS,I think I've seen this before,HAP,happy/joy
1006/1006_ITS_SAD_XX.wav,1006,False,ITS,I think I've seen this before,SAD,sad
1006/1006_ITS_ANG_XX.wav,1006,False,ITS,I think I've seen this before,ANG,anger
1006/1006_ITS_FEA_XX.wav,1006,False,ITS,I think I've seen this before,FEA,fear
1006/1006_ITS_DIS_XX.wav,1006,False,ITS,I think I've seen this before,DIS,disgust
1006/1006_TSI_NEU_XX.wav,1006,False,TSI,The surface is slick,NEU,neutral
1006/1006_TSI_HAP_XX.wav,1006,False,TSI,The surface is slick,HAP,happy/joy
1006/1006_TSI_SAD_XX.wav,1006,False,TSI,The surface is slick,SAD,sad
1006/1006_TSI_ANG_XX.wav,1006,False,TSI,The surface is slick,ANG,anger
1006/1006_TSI_FEA_XX.wav,1006,False,TSI,The surface is slick,FEA,fear
1006/1006_TSI_DIS_XX.wav,1006,False,TSI,The surface is slick,DIS,disgust
1006/1006_WSI_NEU_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1006/1006_WSI_HAP_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1006/1006_WSI_SAD_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,SAD,sad
1006/1006_WSI_ANG_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,ANG,anger
1006/1006_WSI_FEA_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,FEA,fear
1006/1006_WSI_DIS_XX.wav,1006,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1007/1007_IEO_NEU_XX.wav,1007,False,IEO,It's eleven o'clock,NEU,neutral
1007/1007_IEO_HAP_LO.wav,1007,False,IEO,It's eleven o'clock,HAP,happy/joy
1007/1007_IEO_HAP_MD.wav,1007,False,IEO,It's eleven o'clock,HAP,happy/joy
1007/1007_IEO_HAP_HI.wav,1007,False,IEO,It's eleven o'clock,HAP,happy/joy
1007/1007_IEO_SAD_LO.wav,1007,False,IEO,It's eleven o'clock,SAD,sad
1007/1007_IEO_SAD_MD.wav,1007,False,IEO,It's eleven o'clock,SAD,sad
1007/1007_IEO_SAD_HI.wav,1007,False,IEO,It's eleven o'clock,SAD,sad
1007/1007_IEO_ANG_LO.wav,1007,False,IEO,It's eleven o'clock,ANG,anger
1007/1007_IEO_ANG_MD.wav,1007,False,IEO,It's eleven o'clock,ANG,anger
1007/1007_IEO_ANG_HI.wav,1007,False,IEO,It's eleven o'clock,ANG,anger
1007/1007_IEO_FEA_LO.wav,1007,False,IEO,It's eleven o'clock,FEA,fear
1007/1007_IEO_FEA_MD.wav,1007,False,IEO,It's eleven o'clock,FEA,fear
1007/1007_IEO_FEA_HI.wav,1007,False,IEO,It's eleven o'clock,FEA,fear
1007/1007_IEO_DIS_LO.wav,1007,False,IEO,It's eleven o'clock,DIS,disgust
1007/1007_IEO_DIS_MD.wav,1007,False,IEO,It's eleven o'clock,DIS,disgust
1007/1007_IEO_DIS_HI.wav,1007,False,IEO,It's eleven o'clock,DIS,disgust
1007/1007_TIE_NEU_XX.wav,1007,False,TIE,That is exactly what happened,NEU,neutral
1007/1007_TIE_HAP_XX.wav,1007,False,TIE,That is exactly what happened,HAP,happy/joy
1007/1007_TIE_SAD_XX.wav,1007,False,TIE,That is exactly what happened,SAD,sad
1007/1007_TIE_ANG_XX.wav,1007,False,TIE,That is exactly what happened,ANG,anger
1007/1007_TIE_FEA_XX.wav,1007,False,TIE,That is exactly what happened,FEA,fear
1007/1007_TIE_DIS_XX.wav,1007,False,TIE,That is exactly what happened,DIS,disgust
1007/1007_IOM_NEU_XX.wav,1007,False,IOM,I'm on my way to the meeting,NEU,neutral
1007/1007_IOM_HAP_XX.wav,1007,False,IOM,I'm on my way to the meeting,HAP,happy/joy
1007/1007_IOM_SAD_XX.wav,1007,False,IOM,I'm on my way to the meeting,SAD,sad
1007/1007_IOM_ANG_XX.wav,1007,False,IOM,I'm on my way to the meeting,ANG,anger
1007/1007_IOM_FEA_XX.wav,1007,False,IOM,I'm on my way to the meeting,FEA,fear
1007/1007_IOM_DIS_XX.wav,1007,False,IOM,I'm on my way to the meeting,DIS,disgust
1007/1007_IWW_NEU_XX.wav,1007,False,IWW,I wonder what this is about,NEU,neutral
1007/1007_IWW_HAP_XX.wav,1007,False,IWW,I wonder what this is about,HAP,happy/joy
1007/1007_IWW_SAD_XX.wav,1007,False,IWW,I wonder what this is about,SAD,sad
1007/1007_IWW_ANG_XX.wav,1007,False,IWW,I wonder what this is about,ANG,anger
1007/1007_IWW_FEA_XX.wav,1007,False,IWW,I wonder what this is about,FEA,fear
1007/1007_IWW_DIS_XX.wav,1007,False,IWW,I wonder what this is about,DIS,disgust
1007/1007_TAI_NEU_XX.wav,1007,False,TAI,The airplane is almost full,NEU,neutral
1007/1007_TAI_HAP_XX.wav,1007,False,TAI,The airplane is almost full,HAP,happy/joy
1007/1007_TAI_SAD_XX.wav,1007,False,TAI,The airplane is almost full,SAD,sad
1007/1007_TAI_ANG_XX.wav,1007,False,TAI,The airplane is almost full,ANG,anger
1007/1007_TAI_FEA_XX.wav,1007,False,TAI,The airplane is almost full,FEA,fear
1007/1007_TAI_DIS_XX.wav,1007,False,TAI,The airplane is almost full,DIS,disgust
1007/1007_MTI_NEU_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,NEU,neutral
1007/1007_MTI_HAP_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,HAP,happy/joy
1007/1007_MTI_SAD_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,SAD,sad
1007/1007_MTI_ANG_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,ANG,anger
1007/1007_MTI_FEA_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,FEA,fear
1007/1007_MTI_DIS_XX.wav,1007,False,MTI,Maybe tomorrow it will be cold,DIS,disgust
1007/1007_IWL_NEU_XX.wav,1007,False,IWL,I would like a new alarm clock,NEU,neutral
1007/1007_IWL_HAP_XX.wav,1007,False,IWL,I would like a new alarm clock,HAP,happy/joy
1007/1007_IWL_SAD_XX.wav,1007,False,IWL,I would like a new alarm clock,SAD,sad
1007/1007_IWL_ANG_XX.wav,1007,False,IWL,I would like a new alarm clock,ANG,anger
1007/1007_IWL_FEA_XX.wav,1007,False,IWL,I would like a new alarm clock,FEA,fear
1007/1007_IWL_DIS_XX.wav,1007,False,IWL,I would like a new alarm clock,DIS,disgust
1007/1007_ITH_NEU_XX.wav,1007,False,ITH,I think I have a doctor's appointment,NEU,neutral
1007/1007_ITH_HAP_XX.wav,1007,False,ITH,I think I have a doctor's appointment,HAP,happy/joy
1007/1007_ITH_SAD_XX.wav,1007,False,ITH,I think I have a doctor's appointment,SAD,sad
1007/1007_ITH_ANG_XX.wav,1007,False,ITH,I think I have a doctor's appointment,ANG,anger
1007/1007_ITH_FEA_XX.wav,1007,False,ITH,I think I have a doctor's appointment,FEA,fear
1007/1007_ITH_DIS_XX.wav,1007,False,ITH,I think I have a doctor's appointment,DIS,disgust
1007/1007_DFA_NEU_XX.wav,1007,False,DFA,Don't forget a jacket,NEU,neutral
1007/1007_DFA_HAP_XX.wav,1007,False,DFA,Don't forget a jacket,HAP,happy/joy
1007/1007_DFA_SAD_XX.wav,1007,False,DFA,Don't forget a jacket,SAD,sad
1007/1007_DFA_ANG_XX.wav,1007,False,DFA,Don't forget a jacket,ANG,anger
1007/1007_DFA_FEA_XX.wav,1007,False,DFA,Don't forget a jacket,FEA,fear
1007/1007_DFA_DIS_XX.wav,1007,False,DFA,Don't forget a jacket,DIS,disgust
1007/1007_ITS_NEU_XX.wav,1007,False,ITS,I think I've seen this before,NEU,neutral
1007/1007_ITS_HAP_XX.wav,1007,False,ITS,I think I've seen this before,HAP,happy/joy
1007/1007_ITS_SAD_XX.wav,1007,False,ITS,I think I've seen this before,SAD,sad
1007/1007_ITS_ANG_XX.wav,1007,False,ITS,I think I've seen this before,ANG,anger
1007/1007_ITS_FEA_XX.wav,1007,False,ITS,I think I've seen this before,FEA,fear
1007/1007_ITS_DIS_XX.wav,1007,False,ITS,I think I've seen this before,DIS,disgust
1007/1007_TSI_NEU_XX.wav,1007,False,TSI,The surface is slick,NEU,neutral
1007/1007_TSI_HAP_XX.wav,1007,False,TSI,The surface is slick,HAP,happy/joy
1007/1007_TSI_SAD_XX.wav,1007,False,TSI,The surface is slick,SAD,sad
1007/1007_TSI_ANG_XX.wav,1007,False,TSI,The surface is slick,ANG,anger
1007/1007_TSI_FEA_XX.wav,1007,False,TSI,The surface is slick,FEA,fear
1007/1007_TSI_DIS_XX.wav,1007,False,TSI,The surface is slick,DIS,disgust
1007/1007_WSI_NEU_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,NEU,neutral
1007/1007_WSI_HAP_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,HAP,happy/joy
1007/1007_WSI_SAD_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,SAD,sad
1007/1007_WSI_ANG_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,ANG,anger
1007/1007_WSI_FEA_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,FEA,fear
1007/1007_WSI_DIS_XX.wav,1007,False,WSI,We'll stop in a couple of minutes,DIS,disgust
1008/1008_IEO_NEU_XX.wav,1008,False,IEO,It's eleven o'clock,NEU,neutral
1008/1008_IEO_HAP_LO.wav,1008,False,IEO,It's eleven o'clock,HAP,happy/joy
